workerid,proliferate.condition,accuracy,accuracy_bool,correct_img,correct_key,correct_response,hidden_img,img_selected,internal_node_id,question_order,response,rt,rule,stimulus,time_elapsed,trial,trial_index,trial_type,error
635,shape_off,True,1,,f,off,blicket_images/dc.jpg,,0.0-16.0,,f,2346,cube,blicket_images/dc.jpg,102348,blicket,20,image-keyboard-response,
635,shape_off,True,1,,j,on,blicket_images/ds.jpg,,0.0-18.0,,j,999,cube,blicket_images/ds.jpg,103985,blicket,22,image-keyboard-response,
635,shape_off,True,1,,f,off,blicket_images/lc.jpg,,0.0-20.0,,f,627,cube,blicket_images/lc.jpg,105349,blicket,24,image-keyboard-response,
635,shape_off,True,1,,j,on,blicket_images/ds.jpg,,0.0-22.0,,j,718,cube,blicket_images/ds.jpg,106629,blicket,26,image-keyboard-response,
635,shape_off,True,1,,j,on,blicket_images/ls.jpg,,0.0-24.0,,j,771,cube,blicket_images/ls.jpg,107974,blicket,28,image-keyboard-response,
635,shape_off,True,1,,f,off,blicket_images/lc.jpg,,0.0-26.0,,f,659,cube,blicket_images/lc.jpg,109057,blicket,30,image-keyboard-response,
635,shape_off,True,1,,j,on,blicket_images/ls.jpg,,0.0-28.0,,j,918,cube,blicket_images/ls.jpg,110650,blicket,32,image-keyboard-response,
635,shape_off,True,1,,f,off,blicket_images/lc.jpg,,0.0-30.0,,f,525,cube,blicket_images/lc.jpg,111793,blicket,34,image-keyboard-response,
635,shape_off,True,1,,f,off,blicket_images/dc.jpg,,0.0-32.0,,f,650,cube,blicket_images/dc.jpg,112851,blicket,36,image-keyboard-response,
635,shape_off,True,1,,j,on,blicket_images/ls.jpg,,0.0-34.0,,j,727,cube,blicket_images/ls.jpg,114416,blicket,38,image-keyboard-response,
635,shape_off,True,1,,f,off,blicket_images/lc.jpg,,0.0-36.0,,f,645,cube,blicket_images/lc.jpg,115823,blicket,40,image-keyboard-response,
635,shape_off,True,1,blicket_images/lc.jpg,,lc,,blicket_images/lc.jpg,0.0-37.0,,lc,6097,cube,"Which of these options shows the image from the last trial, that you just saw?",121933,pop_quiz,41,html-button-response,
635,shape_off,False,0,,,"['ds', 'ls']",,,0.0-38.0,[0],"['dc', 'ds']",6764,cube,,128718,rule_question,42,survey-multi-select,
653,shape_off,True,1,,j,on,blicket_images/lc.jpg,,0.0-6.0,,j,5455,cylinder,blicket_images/lc.jpg,315631,blicket,22,image-keyboard-response,
653,shape_off,True,1,,f,off,blicket_images/ds.jpg,,0.0-8.0,,f,13154,cylinder,blicket_images/ds.jpg,330190,blicket,24,image-keyboard-response,
653,shape_off,True,1,,j,on,blicket_images/dc.jpg,,0.0-10.0,,j,3292,cylinder,blicket_images/dc.jpg,334902,blicket,26,image-keyboard-response,
653,shape_off,True,1,,f,off,blicket_images/ds.jpg,,0.0-12.0,,f,1291,cylinder,blicket_images/ds.jpg,337531,blicket,28,image-keyboard-response,
653,shape_off,True,1,,j,on,blicket_images/dc.jpg,,0.0-14.0,,j,1349,cylinder,blicket_images/dc.jpg,339728,blicket,30,image-keyboard-response,
653,shape_off,False,0,,f,off,blicket_images/ls.jpg,,0.0-16.0,,j,5233,cylinder,blicket_images/ls.jpg,345889,blicket,32,image-keyboard-response,
653,shape_off,True,1,,f,off,blicket_images/ds.jpg,,0.0-18.0,,f,1744,cylinder,blicket_images/ds.jpg,349424,blicket,34,image-keyboard-response,
653,shape_off,True,1,,j,on,blicket_images/lc.jpg,,0.0-20.0,,j,1893,cylinder,blicket_images/lc.jpg,352217,blicket,36,image-keyboard-response,
653,shape_off,True,1,,f,off,blicket_images/ls.jpg,,0.0-22.0,,f,1639,cylinder,blicket_images/ls.jpg,354370,blicket,38,image-keyboard-response,
653,shape_off,True,1,,j,on,blicket_images/lc.jpg,,0.0-24.0,,j,2718,cylinder,blicket_images/lc.jpg,357789,blicket,40,image-keyboard-response,
653,shape_off,True,1,,f,off,blicket_images/ds.jpg,,0.0-26.0,,f,1231,cylinder,blicket_images/ds.jpg,359522,blicket,42,image-keyboard-response,
653,shape_off,True,1,,f,off,blicket_images/ls.jpg,,0.0-28.0,,f,1766,cylinder,blicket_images/ls.jpg,361954,blicket,44,image-keyboard-response,
653,shape_off,True,1,,j,on,blicket_images/dc.jpg,,0.0-30.0,,j,1752,cylinder,blicket_images/dc.jpg,364544,blicket,46,image-keyboard-response,
653,shape_off,True,1,,f,off,blicket_images/ls.jpg,,0.0-32.0,,f,1792,cylinder,blicket_images/ls.jpg,366818,blicket,48,image-keyboard-response,
653,shape_off,True,1,,j,on,blicket_images/dc.jpg,,0.0-34.0,,j,2200,cylinder,blicket_images/dc.jpg,369776,blicket,50,image-keyboard-response,
653,shape_off,True,1,,f,off,blicket_images/ls.jpg,,0.0-36.0,,f,1175,cylinder,blicket_images/ls.jpg,371362,blicket,52,image-keyboard-response,
653,shape_off,True,1,blicket_images/ls.jpg,,ls,,blicket_images/ls.jpg,0.0-37.0,,ls,33870,cylinder,"Which of these options shows the image from the last trial, that you just saw?",405245,pop_quiz,53,html-button-response,
653,shape_off,True,1,,,"['dc', 'lc']",,,0.0-38.0,[0],"['dc', 'lc']",11264,cylinder,,416519,rule_question,54,survey-multi-select,
715,shape_off,True,1,,j,on,blicket_images/lc.jpg,,0.0-6.0,,j,4896,cylinder,blicket_images/lc.jpg,108861,blicket,10,image-keyboard-response,
715,shape_off,True,1,,j,on,blicket_images/dc.jpg,,0.0-8.0,,j,1019,cylinder,blicket_images/dc.jpg,113012,blicket,12,image-keyboard-response,
715,shape_off,True,1,,f,off,blicket_images/ds.jpg,,0.0-10.0,,f,819,cylinder,blicket_images/ds.jpg,115364,blicket,14,image-keyboard-response,
715,shape_off,True,1,,f,off,blicket_images/ls.jpg,,0.0-12.0,,f,649,cylinder,blicket_images/ls.jpg,117548,blicket,16,image-keyboard-response,
715,shape_off,True,1,,j,on,blicket_images/dc.jpg,,0.0-14.0,,j,950,cylinder,blicket_images/dc.jpg,119678,blicket,18,image-keyboard-response,
715,shape_off,True,1,,f,off,blicket_images/ds.jpg,,0.0-16.0,,f,868,cylinder,blicket_images/ds.jpg,121547,blicket,20,image-keyboard-response,
715,shape_off,True,1,,j,on,blicket_images/dc.jpg,,0.0-18.0,,j,956,cylinder,blicket_images/dc.jpg,123501,blicket,22,image-keyboard-response,
715,shape_off,True,1,,j,on,blicket_images/lc.jpg,,0.0-20.0,,j,1139,cylinder,blicket_images/lc.jpg,125565,blicket,24,image-keyboard-response,
715,shape_off,True,1,,f,off,blicket_images/ls.jpg,,0.0-22.0,,f,821,cylinder,blicket_images/ls.jpg,127342,blicket,26,image-keyboard-response,
715,shape_off,True,1,,j,on,blicket_images/lc.jpg,,0.0-24.0,,j,901,cylinder,blicket_images/lc.jpg,129054,blicket,28,image-keyboard-response,
715,shape_off,True,1,,f,off,blicket_images/ls.jpg,,0.0-26.0,,f,746,cylinder,blicket_images/ls.jpg,130766,blicket,30,image-keyboard-response,
715,shape_off,True,1,,j,on,blicket_images/lc.jpg,,0.0-28.0,,j,846,cylinder,blicket_images/lc.jpg,132373,blicket,32,image-keyboard-response,
715,shape_off,True,1,,f,off,blicket_images/ds.jpg,,0.0-30.0,,f,733,cylinder,blicket_images/ds.jpg,134053,blicket,34,image-keyboard-response,
715,shape_off,True,1,,f,off,blicket_images/ls.jpg,,0.0-32.0,,f,716,cylinder,blicket_images/ls.jpg,135708,blicket,36,image-keyboard-response,
715,shape_off,True,1,,f,off,blicket_images/ds.jpg,,0.0-34.0,,f,643,cylinder,blicket_images/ds.jpg,137285,blicket,38,image-keyboard-response,
715,shape_off,True,1,,f,off,blicket_images/ls.jpg,,0.0-36.0,,f,652,cylinder,blicket_images/ls.jpg,138796,blicket,40,image-keyboard-response,
715,shape_off,False,0,blicket_images/ls.jpg,,ls,,blicket_images/ds.jpg,0.0-37.0,,ds,3685,cylinder,"Which of these options shows the image from the last trial, that you just saw?",142488,pop_quiz,41,html-button-response,
715,shape_off,True,1,,,"['dc', 'lc']",,,0.0-38.0,[0],"['dc', 'lc']",5111,cylinder,,147623,rule_question,42,survey-multi-select,
632,shape_off,True,1,,j,on,blicket_images/ds.jpg,,0.0-6.0,,j,3692,cube,blicket_images/ds.jpg,143248,blicket,16,image-keyboard-response,
632,shape_off,True,1,,f,off,blicket_images/lc.jpg,,0.0-8.0,,f,2307,cube,blicket_images/lc.jpg,146638,blicket,18,image-keyboard-response,
632,shape_off,False,0,,j,on,blicket_images/ls.jpg,,0.0-10.0,,f,2580,cube,blicket_images/ls.jpg,150082,blicket,20,image-keyboard-response,
632,shape_off,True,1,,f,off,blicket_images/dc.jpg,,0.0-12.0,,f,3435,cube,blicket_images/dc.jpg,154643,blicket,22,image-keyboard-response,
632,shape_off,True,1,,j,on,blicket_images/ds.jpg,,0.0-14.0,,j,1110,cube,blicket_images/ds.jpg,156669,blicket,24,image-keyboard-response,
632,shape_off,True,1,,f,off,blicket_images/lc.jpg,,0.0-16.0,,f,941,cube,blicket_images/lc.jpg,158121,blicket,26,image-keyboard-response,
632,shape_off,True,1,,j,on,blicket_images/ds.jpg,,0.0-18.0,,j,491,cube,blicket_images/ds.jpg,159130,blicket,28,image-keyboard-response,
632,shape_off,True,1,,j,on,blicket_images/ls.jpg,,0.0-20.0,,j,525,cube,blicket_images/ls.jpg,160057,blicket,30,image-keyboard-response,
632,shape_off,True,1,,f,off,blicket_images/dc.jpg,,0.0-22.0,,f,562,cube,blicket_images/dc.jpg,161026,blicket,32,image-keyboard-response,
632,shape_off,True,1,,f,off,blicket_images/lc.jpg,,0.0-24.0,,f,454,cube,blicket_images/lc.jpg,161974,blicket,34,image-keyboard-response,
632,shape_off,True,1,,j,on,blicket_images/ls.jpg,,0.0-26.0,,j,487,cube,blicket_images/ls.jpg,162898,blicket,36,image-keyboard-response,
632,shape_off,True,1,,f,off,blicket_images/dc.jpg,,0.0-28.0,,f,573,cube,blicket_images/dc.jpg,163869,blicket,38,image-keyboard-response,
632,shape_off,True,1,,f,off,blicket_images/lc.jpg,,0.0-30.0,,f,548,cube,blicket_images/lc.jpg,164868,blicket,40,image-keyboard-response,
632,shape_off,True,1,,j,on,blicket_images/ls.jpg,,0.0-32.0,,j,501,cube,blicket_images/ls.jpg,165744,blicket,42,image-keyboard-response,
632,shape_off,True,1,,f,off,blicket_images/dc.jpg,,0.0-34.0,,f,513,cube,blicket_images/dc.jpg,166684,blicket,44,image-keyboard-response,
632,shape_off,True,1,,f,off,blicket_images/lc.jpg,,0.0-36.0,,f,518,cube,blicket_images/lc.jpg,167744,blicket,46,image-keyboard-response,
632,shape_off,False,0,blicket_images/lc.jpg,,lc,,blicket_images/dc.jpg,0.0-37.0,,dc,7556,cube,"Which of these options shows the image from the last trial, that you just saw?",175302,pop_quiz,47,html-button-response,
632,shape_off,True,1,,,"['ds', 'ls']",,,0.0-38.0,[0],"['ds', 'ls']",6380,cube,,181684,rule_question,48,survey-multi-select,
664,shape_off,True,1,,f,off,blicket_images/dc.jpg,,0.0-6.0,,f,6878,cube,blicket_images/dc.jpg,235800,blicket,16,image-keyboard-response,
664,shape_off,True,1,,f,off,blicket_images/lc.jpg,,0.0-8.0,,f,3472,cube,blicket_images/lc.jpg,241950,blicket,18,image-keyboard-response,
664,shape_off,True,1,,j,on,blicket_images/ls.jpg,,0.0-10.0,,j,12413,cube,blicket_images/ls.jpg,256936,blicket,20,image-keyboard-response,
664,shape_off,True,1,,j,on,blicket_images/ds.jpg,,0.0-12.0,,j,1875,cube,blicket_images/ds.jpg,262791,blicket,22,image-keyboard-response,
664,shape_off,True,1,,f,off,blicket_images/lc.jpg,,0.0-14.0,,f,3851,cube,blicket_images/lc.jpg,269938,blicket,24,image-keyboard-response,
664,shape_off,True,1,,j,on,blicket_images/ls.jpg,,0.0-16.0,,j,5040,cube,blicket_images/ls.jpg,276975,blicket,26,image-keyboard-response,
664,shape_off,True,1,,j,on,blicket_images/ds.jpg,,0.0-18.0,,j,1584,cube,blicket_images/ds.jpg,280434,blicket,28,image-keyboard-response,
664,shape_off,True,1,,f,off,blicket_images/dc.jpg,,0.0-20.0,,f,3366,cube,blicket_images/dc.jpg,284824,blicket,30,image-keyboard-response,
664,shape_off,True,1,,j,on,blicket_images/ls.jpg,,0.0-22.0,,j,2024,cube,blicket_images/ls.jpg,288266,blicket,32,image-keyboard-response,
664,shape_off,True,1,,j,on,blicket_images/ds.jpg,,0.0-24.0,,j,2018,cube,blicket_images/ds.jpg,291996,blicket,34,image-keyboard-response,
664,shape_off,True,1,,f,off,blicket_images/lc.jpg,,0.0-26.0,,f,3665,cube,blicket_images/lc.jpg,296956,blicket,36,image-keyboard-response,
664,shape_off,True,1,,f,off,blicket_images/dc.jpg,,0.0-28.0,,f,1524,cube,blicket_images/dc.jpg,300058,blicket,38,image-keyboard-response,
664,shape_off,True,1,,j,on,blicket_images/ds.jpg,,0.0-30.0,,j,1653,cube,blicket_images/ds.jpg,302883,blicket,40,image-keyboard-response,
664,shape_off,True,1,,f,off,blicket_images/dc.jpg,,0.0-32.0,,f,1564,cube,blicket_images/dc.jpg,306161,blicket,42,image-keyboard-response,
664,shape_off,True,1,,j,on,blicket_images/ds.jpg,,0.0-34.0,,j,1686,cube,blicket_images/ds.jpg,309045,blicket,44,image-keyboard-response,
664,shape_off,True,1,,f,off,blicket_images/lc.jpg,,0.0-36.0,,f,2654,cube,blicket_images/lc.jpg,312630,blicket,46,image-keyboard-response,
664,shape_off,True,1,blicket_images/lc.jpg,,lc,,blicket_images/lc.jpg,0.0-37.0,,lc,11291,cube,"Which of these options shows the image from the last trial, that you just saw?",323924,pop_quiz,47,html-button-response,
664,shape_off,True,1,,,"['ds', 'ls']",,,0.0-38.0,[0],"['ds', 'ls']",7873,cube,,331801,rule_question,48,survey-multi-select,
693,shape_off,False,0,,f,off,blicket_images/dc.jpg,,0.0-6.0,,j,1594,cube,blicket_images/dc.jpg,33201,blicket,10,image-keyboard-response,
693,shape_off,True,1,,j,on,blicket_images/ds.jpg,,0.0-8.0,,j,1129,cube,blicket_images/ds.jpg,35201,blicket,12,image-keyboard-response,
693,shape_off,False,0,,f,off,blicket_images/dc.jpg,,0.0-10.0,,j,2816,cube,blicket_images/dc.jpg,38841,blicket,14,image-keyboard-response,
693,shape_off,True,1,,j,on,blicket_images/ls.jpg,,0.0-12.0,,j,1371,cube,blicket_images/ls.jpg,41044,blicket,16,image-keyboard-response,
693,shape_off,True,1,,j,on,blicket_images/ds.jpg,,0.0-14.0,,j,862,cube,blicket_images/ds.jpg,42648,blicket,18,image-keyboard-response,
693,shape_off,True,1,,j,on,blicket_images/ls.jpg,,0.0-16.0,,j,680,cube,blicket_images/ls.jpg,43993,blicket,20,image-keyboard-response,
693,shape_off,True,1,,f,off,blicket_images/lc.jpg,,0.0-18.0,,f,1271,cube,blicket_images/lc.jpg,45704,blicket,22,image-keyboard-response,
693,shape_off,True,1,,f,off,blicket_images/dc.jpg,,0.0-20.0,,f,663,cube,blicket_images/dc.jpg,47016,blicket,24,image-keyboard-response,
693,shape_off,True,1,,j,on,blicket_images/ls.jpg,,0.0-22.0,,j,455,cube,blicket_images/ls.jpg,47993,blicket,26,image-keyboard-response,
693,shape_off,True,1,,f,off,blicket_images/lc.jpg,,0.0-24.0,,f,601,cube,blicket_images/lc.jpg,48986,blicket,28,image-keyboard-response,
693,shape_off,True,1,,j,on,blicket_images/ds.jpg,,0.0-26.0,,j,390,cube,blicket_images/ds.jpg,50184,blicket,30,image-keyboard-response,
693,shape_off,True,1,,f,off,blicket_images/lc.jpg,,0.0-28.0,,f,571,cube,blicket_images/lc.jpg,51188,blicket,32,image-keyboard-response,
693,shape_off,True,1,,j,on,blicket_images/ls.jpg,,0.0-30.0,,j,1736,cube,blicket_images/ls.jpg,53289,blicket,34,image-keyboard-response,
693,shape_off,True,1,,j,on,blicket_images/ds.jpg,,0.0-32.0,,j,736,cube,blicket_images/ds.jpg,54465,blicket,36,image-keyboard-response,
693,shape_off,True,1,,j,on,blicket_images/ls.jpg,,0.0-34.0,,j,605,cube,blicket_images/ls.jpg,55512,blicket,38,image-keyboard-response,
693,shape_off,True,1,,f,off,blicket_images/dc.jpg,,0.0-36.0,,f,751,cube,blicket_images/dc.jpg,56912,blicket,40,image-keyboard-response,
693,shape_off,False,0,blicket_images/dc.jpg,,dc,,blicket_images/lc.jpg,0.0-37.0,,lc,2869,cube,"Which of these options shows the image from the last trial, that you just saw?",59784,pop_quiz,41,html-button-response,
693,shape_off,True,1,,,"['ds', 'ls']",,,0.0-38.0,[0],"['ds', 'ls']",3755,cube,,63543,rule_question,42,survey-multi-select,
689,shape_off,False,0,,f,off,blicket_images/ls.jpg,,0.0-6.0,,j,20841,cylinder,blicket_images/ls.jpg,199806,blicket,10,image-keyboard-response,
689,shape_off,True,1,,j,on,blicket_images/lc.jpg,,0.0-8.0,,j,3944,cylinder,blicket_images/lc.jpg,207290,blicket,12,image-keyboard-response,
689,shape_off,True,1,,f,off,blicket_images/ls.jpg,,0.0-10.0,,f,2846,cylinder,blicket_images/ls.jpg,214490,blicket,14,image-keyboard-response,
689,shape_off,True,1,,j,on,blicket_images/lc.jpg,,0.0-12.0,,j,2338,cylinder,blicket_images/lc.jpg,218890,blicket,16,image-keyboard-response,
689,shape_off,False,0,,f,off,blicket_images/ls.jpg,,0.0-14.0,,j,1672,cylinder,blicket_images/ls.jpg,223294,blicket,18,image-keyboard-response,
689,shape_off,True,1,,j,on,blicket_images/dc.jpg,,0.0-16.0,,j,3433,cylinder,blicket_images/dc.jpg,228824,blicket,20,image-keyboard-response,
689,shape_off,True,1,,f,off,blicket_images/ds.jpg,,0.0-18.0,,f,1755,cylinder,blicket_images/ds.jpg,233271,blicket,22,image-keyboard-response,
689,shape_off,False,0,,j,on,blicket_images/lc.jpg,,0.0-20.0,,f,1963,cylinder,blicket_images/lc.jpg,237441,blicket,24,image-keyboard-response,
689,shape_off,True,1,,f,off,blicket_images/ds.jpg,,0.0-22.0,,f,3714,cylinder,blicket_images/ds.jpg,243082,blicket,26,image-keyboard-response,
689,shape_off,True,1,,j,on,blicket_images/dc.jpg,,0.0-24.0,,j,690,cylinder,blicket_images/dc.jpg,246253,blicket,28,image-keyboard-response,
689,shape_off,True,1,,f,off,blicket_images/ls.jpg,,0.0-26.0,,f,534,cylinder,blicket_images/ls.jpg,248198,blicket,30,image-keyboard-response,
689,shape_off,True,1,,j,on,blicket_images/dc.jpg,,0.0-28.0,,j,751,cylinder,blicket_images/dc.jpg,249949,blicket,32,image-keyboard-response,
689,shape_off,False,0,,j,on,blicket_images/lc.jpg,,0.0-30.0,,f,578,cylinder,blicket_images/lc.jpg,251470,blicket,34,image-keyboard-response,
689,shape_off,True,1,,f,off,blicket_images/ds.jpg,,0.0-32.0,,f,1466,cylinder,blicket_images/ds.jpg,254351,blicket,36,image-keyboard-response,
689,shape_off,True,1,,j,on,blicket_images/lc.jpg,,0.0-34.0,,j,952,cylinder,blicket_images/lc.jpg,256409,blicket,38,image-keyboard-response,
689,shape_off,True,1,,f,off,blicket_images/ls.jpg,,0.0-36.0,,f,1042,cylinder,blicket_images/ls.jpg,258349,blicket,40,image-keyboard-response,
689,shape_off,True,1,blicket_images/ls.jpg,,ls,,blicket_images/ls.jpg,0.0-37.0,,ls,23430,cylinder,"Which of these options shows the image from the last trial, that you just saw?",281792,pop_quiz,41,html-button-response,
689,shape_off,False,0,,,"['dc', 'lc']",,,0.0-38.0,[0],['lc'],16729,cylinder,,298552,rule_question,42,survey-multi-select,
724,shape_off,False,0,,f,off,blicket_images/lc.jpg,,0.0-6.0,,j,3926,cube,blicket_images/lc.jpg,81970,blicket,16,image-keyboard-response,
724,shape_off,True,1,,j,on,blicket_images/ds.jpg,,0.0-8.0,,j,1611,cube,blicket_images/ds.jpg,85975,blicket,18,image-keyboard-response,
724,shape_off,True,1,,f,off,blicket_images/lc.jpg,,0.0-10.0,,f,1077,cube,blicket_images/lc.jpg,89255,blicket,20,image-keyboard-response,
724,shape_off,True,1,,j,on,blicket_images/ls.jpg,,0.0-12.0,,j,1644,cube,blicket_images/ls.jpg,91735,blicket,22,image-keyboard-response,
724,shape_off,True,1,,f,off,blicket_images/lc.jpg,,0.0-14.0,,f,749,cube,blicket_images/lc.jpg,93361,blicket,24,image-keyboard-response,
724,shape_off,True,1,,f,off,blicket_images/dc.jpg,,0.0-16.0,,f,1118,cube,blicket_images/dc.jpg,95246,blicket,26,image-keyboard-response,
724,shape_off,True,1,,f,off,blicket_images/lc.jpg,,0.0-18.0,,f,798,cube,blicket_images/lc.jpg,96658,blicket,28,image-keyboard-response,
724,shape_off,True,1,,f,off,blicket_images/dc.jpg,,0.0-20.0,,f,613,cube,blicket_images/dc.jpg,97758,blicket,30,image-keyboard-response,
724,shape_off,True,1,,j,on,blicket_images/ds.jpg,,0.0-22.0,,j,934,cube,blicket_images/ds.jpg,99224,blicket,32,image-keyboard-response,
724,shape_off,True,1,,f,off,blicket_images/dc.jpg,,0.0-24.0,,f,759,cube,blicket_images/dc.jpg,100564,blicket,34,image-keyboard-response,
724,shape_off,True,1,,j,on,blicket_images/ds.jpg,,0.0-26.0,,j,620,cube,blicket_images/ds.jpg,101618,blicket,36,image-keyboard-response,
724,shape_off,True,1,,j,on,blicket_images/ls.jpg,,0.0-28.0,,j,781,cube,blicket_images/ls.jpg,102996,blicket,38,image-keyboard-response,
724,shape_off,True,1,,f,off,blicket_images/dc.jpg,,0.0-30.0,,f,766,cube,blicket_images/dc.jpg,104141,blicket,40,image-keyboard-response,
724,shape_off,True,1,,j,on,blicket_images/ls.jpg,,0.0-32.0,,j,885,cube,blicket_images/ls.jpg,105397,blicket,42,image-keyboard-response,
724,shape_off,True,1,,j,on,blicket_images/ds.jpg,,0.0-34.0,,j,546,cube,blicket_images/ds.jpg,106309,blicket,44,image-keyboard-response,
724,shape_off,True,1,,f,off,blicket_images/dc.jpg,,0.0-36.0,,f,619,cube,blicket_images/dc.jpg,107275,blicket,46,image-keyboard-response,
724,shape_off,False,0,blicket_images/dc.jpg,,dc,,blicket_images/ls.jpg,0.0-37.0,,ls,3892,cube,"Which of these options shows the image from the last trial, that you just saw?",111170,pop_quiz,47,html-button-response,
724,shape_off,True,1,,,"['ds', 'ls']",,,0.0-38.0,[0],"['ds', 'ls']",6283,cube,,117458,rule_question,48,survey-multi-select,
647,shape_off,False,0,,f,off,blicket_images/ls.jpg,,0.0-6.0,,j,4224,cylinder,blicket_images/ls.jpg,51255,blicket,10,image-keyboard-response,
647,shape_off,False,0,,f,off,blicket_images/ds.jpg,,0.0-8.0,,j,1210,cylinder,blicket_images/ds.jpg,54396,blicket,12,image-keyboard-response,
647,shape_off,True,1,,j,on,blicket_images/dc.jpg,,0.0-10.0,,j,1198,cylinder,blicket_images/dc.jpg,56409,blicket,14,image-keyboard-response,
647,shape_off,True,1,,j,on,blicket_images/lc.jpg,,0.0-12.0,,j,934,cylinder,blicket_images/lc.jpg,58214,blicket,16,image-keyboard-response,
647,shape_off,True,1,,f,off,blicket_images/ds.jpg,,0.0-14.0,,f,1065,cylinder,blicket_images/ds.jpg,59926,blicket,18,image-keyboard-response,
647,shape_off,True,1,,f,off,blicket_images/ls.jpg,,0.0-16.0,,f,643,cylinder,blicket_images/ls.jpg,60965,blicket,20,image-keyboard-response,
647,shape_off,True,1,,j,on,blicket_images/dc.jpg,,0.0-18.0,,j,430,cylinder,blicket_images/dc.jpg,61789,blicket,22,image-keyboard-response,
647,shape_off,True,1,,f,off,blicket_images/ds.jpg,,0.0-20.0,,f,659,cylinder,blicket_images/ds.jpg,63280,blicket,24,image-keyboard-response,
647,shape_off,True,1,,j,on,blicket_images/lc.jpg,,0.0-22.0,,j,724,cylinder,blicket_images/lc.jpg,64449,blicket,26,image-keyboard-response,
647,shape_off,True,1,,f,off,blicket_images/ls.jpg,,0.0-24.0,,f,547,cylinder,blicket_images/ls.jpg,65359,blicket,28,image-keyboard-response,
647,shape_off,True,1,,f,off,blicket_images/ds.jpg,,0.0-26.0,,f,610,cylinder,blicket_images/ds.jpg,66285,blicket,30,image-keyboard-response,
647,shape_off,True,1,,j,on,blicket_images/dc.jpg,,0.0-28.0,,j,532,cylinder,blicket_images/dc.jpg,67084,blicket,32,image-keyboard-response,
647,shape_off,True,1,,f,off,blicket_images/ls.jpg,,0.0-30.0,,f,690,cylinder,blicket_images/ls.jpg,68119,blicket,34,image-keyboard-response,
647,shape_off,True,1,,j,on,blicket_images/lc.jpg,,0.0-32.0,,j,854,cylinder,blicket_images/lc.jpg,69299,blicket,36,image-keyboard-response,
647,shape_off,True,1,,j,on,blicket_images/dc.jpg,,0.0-34.0,,j,673,cylinder,blicket_images/dc.jpg,70210,blicket,38,image-keyboard-response,
647,shape_off,True,1,,f,off,blicket_images/ds.jpg,,0.0-36.0,,f,783,cylinder,blicket_images/ds.jpg,71231,blicket,40,image-keyboard-response,
647,shape_off,False,0,blicket_images/ds.jpg,,ds,,blicket_images/dc.jpg,0.0-37.0,,dc,3021,cylinder,"Which of these options shows the image from the last trial, that you just saw?",74255,pop_quiz,41,html-button-response,
647,shape_off,True,1,,,"['dc', 'lc']",,,0.0-38.0,[0],"['dc', 'lc']",4472,cylinder,,78734,rule_question,42,survey-multi-select,
599,shape_off,True,1,,j,on,blicket_images/ls.jpg,,0.0-6.0,,j,1402,cube,blicket_images/ls.jpg,71907,blicket,10,image-keyboard-response,
599,shape_off,False,0,,j,on,blicket_images/ds.jpg,,0.0-8.0,,f,813,cube,blicket_images/ds.jpg,73884,blicket,12,image-keyboard-response,
599,shape_off,False,0,,f,off,blicket_images/lc.jpg,,0.0-10.0,,j,625,cube,blicket_images/lc.jpg,75089,blicket,14,image-keyboard-response,
599,shape_off,True,1,,j,on,blicket_images/ls.jpg,,0.0-12.0,,j,958,cube,blicket_images/ls.jpg,78362,blicket,16,image-keyboard-response,
599,shape_off,True,1,,f,off,blicket_images/dc.jpg,,0.0-14.0,,f,1410,cube,blicket_images/dc.jpg,83103,blicket,18,image-keyboard-response,
599,shape_off,True,1,,j,on,blicket_images/ls.jpg,,0.0-16.0,,j,854,cube,blicket_images/ls.jpg,85158,blicket,20,image-keyboard-response,
599,shape_off,False,0,,j,on,blicket_images/ds.jpg,,0.0-18.0,,f,558,cube,blicket_images/ds.jpg,86171,blicket,22,image-keyboard-response,
599,shape_off,False,0,,f,off,blicket_images/dc.jpg,,0.0-20.0,,j,1867,cube,blicket_images/dc.jpg,88437,blicket,24,image-keyboard-response,
599,shape_off,False,0,,f,off,blicket_images/lc.jpg,,0.0-22.0,,j,628,cube,blicket_images/lc.jpg,89904,blicket,26,image-keyboard-response,
599,shape_off,False,0,,j,on,blicket_images/ds.jpg,,0.0-24.0,,f,998,cube,blicket_images/ds.jpg,91922,blicket,28,image-keyboard-response,
599,shape_off,False,0,,f,off,blicket_images/dc.jpg,,0.0-26.0,,j,2204,cube,blicket_images/dc.jpg,94957,blicket,30,image-keyboard-response,
599,shape_off,False,0,,j,on,blicket_images/ds.jpg,,0.0-28.0,,f,1162,cube,blicket_images/ds.jpg,97133,blicket,32,image-keyboard-response,
599,shape_off,True,1,,j,on,blicket_images/ls.jpg,,0.0-30.0,,j,774,cube,blicket_images/ls.jpg,98712,blicket,34,image-keyboard-response,
599,shape_off,True,1,,f,off,blicket_images/lc.jpg,,0.0-32.0,,f,1558,cube,blicket_images/lc.jpg,100702,blicket,36,image-keyboard-response,
599,shape_off,True,1,,j,on,blicket_images/ds.jpg,,0.0-34.0,,j,1751,cube,blicket_images/ds.jpg,103519,blicket,38,image-keyboard-response,
599,shape_off,True,1,,f,off,blicket_images/dc.jpg,,0.0-36.0,,f,565,cube,blicket_images/dc.jpg,104697,blicket,40,image-keyboard-response,
